id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1204727577178525697,1204713955173773313,2019-12-11 12:40:11 CET,2019-12-11,12:40:11,+0200,24744541,lemondefr,Le Monde,,"@EPhilippePM ""La maternité sera compensée à 100 %"", promet @EPhilippePM. Comment ? ""En accordant des points supplémentaires pour chaque enfant.""  https://t.co/H2egtsZCIO",fr,[],['https://www.lemonde.fr/politique/live/2019/12/11/reforme-des-retraites-suivez-en-direct-le-discours-d-edouard-philippe_6022481_823448.html?highlight=1180824510'],[],2,5,6,[],[],https://twitter.com/lemondefr/status/1204727577178525697,False,,0,,,,,,,,[],,,,
1202253532671434753,1202253532671434753,2019-12-04 16:49:13 CET,2019-12-04,16:49:13,+0200,24744541,lemondefr,Le Monde,,"« On croise les doigts chaque jour pour qu’un accident ne survienne pas. » Au Blanc, les habitants toujours en deuil de leur maternité  https://t.co/r6jQhTI1MS",fr,[],['https://www.lemonde.fr/societe/article/2019/12/04/au-blanc-les-habitants-toujours-en-deuil-de-leur-maternite_6021552_3224.html?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1575471198'],[],1,10,19,[],[],https://twitter.com/lemondefr/status/1202253532671434753,False,,0,,,,,,,,[],,,,
1177155682518405120,1177155682518405120,2019-09-26 11:39:19 CEST,2019-09-26,11:39:19,+0200,24744541,lemondefr,Le Monde,,"Tous les films d'Ovidie ont en commun d’interroger la place du corps des femmes dans la société – dans le porno, la prostitution, à la maternité – et de l’examiner sous l’angle du politique. | par @AudreyAFournier  https://t.co/Cn7TIcHoR6",fr,"[{'screen_name': 'audreyafournier', 'name': 'audrey fournier', 'id': '76411453'}]",['https://www.lemonde.fr/festival/article/2019/09/26/ovidie-le-documentaire-est-un-sport-de-femmes_6013065_4415198.html?utm_medium=Social&utm_source=Twitter#Echobox=1569490758'],[],5,9,22,[],[],https://twitter.com/lemondefr/status/1177155682518405120,False,,0,,,,,,,,[],,,,
1176553100997513218,1176553100997513218,2019-09-24 19:44:53 CEST,2019-09-24,19:44:53,+0200,24744541,lemondefr,Le Monde,,"A #Lariboisière, la maternité « sous la menace d’un craquage complet ». « Si les conditions restent telles quelles, une catastrophe va arriver», mettent en garde 39 soignants du service de gynécologie-obstétrique de l'hôpital | @FrancoisBeguin  https://t.co/MSkYHux4QE",fr,"[{'screen_name': 'francoisbeguin', 'name': 'françois béguin', 'id': '33216225'}]",['https://www.lemonde.fr/societe/article/2019/09/24/a-lariboisiere-la-maternite-sous-la-menace-d-un-craquage-complet_6012868_3224.html?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1569343865'],[],5,62,29,['lariboisière'],[],https://twitter.com/lemondefr/status/1176553100997513218,False,,0,,,,,,,,[],,,,
1176468200642551815,1176468200642551815,2019-09-24 14:07:31 CEST,2019-09-24,14:07:31,+0200,24744541,lemondefr,Le Monde,,#Algérie Huit nourrissons meurent dans l’incendie d’une maternité  https://t.co/BCwiqu0Q4E,fr,[],['https://www.lemonde.fr/afrique/article/2019/09/24/algerie-huit-nourrissons-meurent-dans-l-incendie-d-une-maternite_6012851_3212.html?utm_medium=Social&utm_source=Twitter#Echobox=1569324696'],[],0,15,14,['algérie'],[],https://twitter.com/lemondefr/status/1176468200642551815,False,,0,,,,,,,,[],,,,
1172575126170345473,1172575126170345473,2019-09-13 20:17:50 CEST,2019-09-13,20:17:50,+0200,24744541,lemondefr,Le Monde,,Un projet de loi en faveur de l’émancipation économique des femmes devrait voir le jour en 2020. Nouveaux quotas dans les entreprises et mesures pour faciliter la reprise d’activité après la maternité sont au menu. Tour d’horizon des pistes envisageables.  https://t.co/OrVk8Vswyc,fr,[],['https://www.lemonde.fr/emploi/article/2019/09/13/vers-une-nouvelle-loi-pour-la-parite-professionnelle_5509767_1698637.html?utm_medium=Social&utm_source=Twitter#Echobox=1568398840'],[],6,30,58,[],[],https://twitter.com/lemondefr/status/1172575126170345473,False,,0,,,,,,,,[],,,,
1171780198947270662,1171780198947270662,2019-09-11 15:39:04 CEST,2019-09-11,15:39:04,+0200,24744541,lemondefr,Le Monde,,"🎬 #Cinéma « Tempo Comum », Susana Nobre filme la maternité pour de vrai ou presque. Notre avis : à voir  https://t.co/hZdW4YiGhG",fr,[],['https://www.lemonde.fr/culture/article/2019/09/11/cinema-dans-tempo-comum-susana-nobre-filme-la-maternite-pour-de-vrai-ou-presque_5508974_3246.html?utm_medium=Social&utm_source=Twitter#Echobox=1568197759'],[],0,3,11,['cinéma'],[],https://twitter.com/lemondefr/status/1171780198947270662,False,,0,,,,,,,,[],,,,
1145691744744476673,1145691744744476673,2019-07-01 15:52:52 CEST,2019-07-01,15:52:52,+0200,24744541,lemondefr,Le Monde,,"Dans le nord du Bénin, une équipe de footballeuses permet aux plus jeunes de sortir du statut de femmes fragiles ou vouées à la maternité. cc @collectifhuma Quand la pratique du foot se fait miroir de la condition féminine, lisez notre série de reportages  https://t.co/CdFdzaHk9r",fr,"[{'screen_name': 'collectifhuma', 'name': 'collectif huma', 'id': '626712148'}]",['https://www.lemonde.fr/sport/article/2019/07/01/a-gouande-les-gazelles-s-affranchissent-des-stereotypes_5483769_3242.html'],[],4,30,69,[],[],https://twitter.com/lemondefr/status/1145691744744476673,False,,0,,,,,,,,[],,,,
1138833799511453697,1138833799511453697,2019-06-12 17:41:50 CEST,2019-06-12,17:41:50,+0200,24744541,lemondefr,Le Monde,,"Un décret rend effectif l’allongement du congé maternité pour les travailleuses indépendantes. Porté à seize semaines, il est désormais aligné sur celui des salariées. Mais comment sont-elles indemnisées ?  https://t.co/zPBKj07sWe",fr,[],['https://www.lemonde.fr/emploi/article/2019/06/11/allongement-du-conge-maternite-pour-les-independantes-et-les-indemnites_5474499_1698637.html?utm_medium=Social&utm_source=Twitter#Echobox=1560352399'],[],2,12,25,[],[],https://twitter.com/lemondefr/status/1138833799511453697,False,,0,,,,,,,,[],,,,
1136596212805787653,1136596212805787653,2019-06-06 13:30:28 CEST,2019-06-06,13:30:28,+0200,24744541,lemondefr,Le Monde,,Nigeria : un « kit de maternité » au secours des femmes enceintes « Les accoucheurs traditionnels ne sont pas qualifiés. Ils n’ont jamais été formés et croient qu’ils ont un don pour l’accouchement »  https://t.co/xz3MI0CgpX,fr,[],['https://www.lemonde.fr/afrique/article/2019/06/05/au-nigeria-un-kit-de-maternite-au-secours-des-femmes-enceintes_5471992_3212.html?utm_medium=Social&utm_source=Twitter#Echobox=1559820628'],[],3,23,67,[],[],https://twitter.com/lemondefr/status/1136596212805787653,False,,0,,,,,,,,[],,,,
